Cena,Powierzchnia,Liczba pokoi,Rynek,Rodzaj zabudowy,Piętro,Liczba pięter,Materiał budynku,Okna,Rok budowy,Stan wykończenia,Czynsz,Forma własności,φ,λ,Ogrzewanie,Czas dojazdu do centrum
899000.0,75.2,2,wtórny,dom wolnostojący,parter,8.0,inne,,2012.0,,,,52.19,21.0,,34.0
620000.0,58.15,3,wtórny,dom wolnostojący,parter,4.0,cegła,plastikowe,2012.0,,,,52.25,20.91,,38.0
882000.0,63.0,2,wtórny,apartamentowiec,3,4.0,,,2014.0,,590 zł,,52.171884999999996,21.054370000000002,,35.0
524102.0,58.24,3,wtórny,blok,parter,5.0,,plastikowe,2008.0,,,pełna własność,52.1415558,21.0422454,miejskie,44.0
450000.0,48.0,2,wtórny,,7,7.0,inne,plastikowe,1964.0,,,pełna własność,52.2397558,20.9873655,miejskie,21.0
373500.0,45.0,2,wtórny,,2,3.0,cegła,,1938.0,do remontu,,pełna własność,52.2685437,21.053576899999996,,36.0
665000.0,49.5,2,wtórny,apartamentowiec,8,13.0,,drewniane,2006.0,do zamieszkania,,,52.1882519,21.021137,miejskie,29.0
1400000.0,83.0,3,wtórny,kamienica,parter,4.0,cegła,plastikowe,1937.0,do zamieszkania,670 zł,pełna własność,,,miejskie,
331050.0,38.95,2,wtórny,kamienica,1,4.0,cegła,plastikowe,1936.0,do wykończenia,,pełna własność,52.20757845698509,20.92504103809814,gazowe,29.0
689000.0,87.5,3,wtórny,blok,parter,5.0,beton komórkowy,,1987.0,do remontu,,pełna własność,52.17026551727804,21.075188220654297,miejskie,42.0
650000.0,73.0,3,wtórny,blok,2,4.0,,plastikowe,2004.0,,,pełna własność,52.194022600000004,20.90671471,miejskie,32.0
1149000.0,48.0,2,wtórny,apartamentowiec,4,8.0,cegła,plastikowe,2007.0,do zamieszkania,500 zł,pełna własność,52.23513438,21.01744391,miejskie,18.0
389000.0,31.54,1,wtórny,kamienica,3,4.0,cegła,,1936.0,,,pełna własność,52.28275706,20.95178604,miejskie,29.0
418000.0,54.9,3,wtórny,,,,,,,,,,,,,
812000.0,58.0,2,wtórny,blok,5,6.0,cegła,drewniane,2014.0,do zamieszkania,500 zł,pełna własność,52.225374002445506,20.94836937201569,miejskie,23.0
339000.0,31.24,2,wtórny,apartamentowiec,parter,5.0,inne,plastikowe,2020.0,,250 zł,,52.252665500000006,21.0794774,miejskie,36.0
364000.0,36.0,2,wtórny,blok,5,12.0,żelbet,,1985.0,do remontu,380 zł,,,,miejskie,
3150000.0,175.1,5,wtórny,kamienica,8,8.0,cegła,plastikowe,1910.0,,1 500 zł,,,,miejskie,
2700000.0,138.08,4,wtórny,kamienica,8,8.0,cegła,plastikowe,1910.0,,1 200 zł,,,,miejskie,
990000.0,63.4,2,wtórny,kamienica,2,3.0,cegła,drewniane,1937.0,,190 zł,,,,miejskie,
525000.0,74.0,3,wtórny,blok,parter,10.0,wielka płyta,plastikowe,1987.0,do zamieszkania,470 zł,pełna własność,52.226955,21.1048115,miejskie,39.0
409100.0,58.42,3,pierwotny,apartamentowiec,parter,5.0,inne,,,do wykończenia,,pełna własność,,,,
568200.0,75.84,4,pierwotny,apartamentowiec,5,5.0,inne,,,do wykończenia,,pełna własność,,,,
1590000.0,115.5,4,wtórny,blok,3,3.0,beton,plastikowe,2018.0,do zamieszkania,,spółdzielcze wł. z KW,52.16943435480786,21.067692916577148,miejskie,47.0
657600.0,85.14,4,pierwotny,apartamentowiec,5,5.0,inne,,,do wykończenia,,pełna własność,,,,
653400.0,84.6,4,pierwotny,apartamentowiec,5,5.0,inne,,,do wykończenia,,pełna własność,,,,
,65.92,3,pierwotny,,2,6.0,,,,,,,52.2130264,20.9756135,,25.0
,50.0,2,pierwotny,,4,6.0,,,,,,,52.2130264,20.9756135,,25.0
,68.48,3,pierwotny,,4,6.0,,,,,,,52.2130264,20.9756135,,25.0
464400.0,64.31,3,pierwotny,apartamentowiec,2,5.0,inne,,,do wykończenia,,pełna własność,,,,
420200.0,60.66,3,pierwotny,apartamentowiec,2,5.0,inne,,,do wykończenia,,pełna własność,,,,
445500.0,64.31,3,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
482000.0,60.4,3,wtórny,blok,parter,9.0,wielka płyta,plastikowe,1982.0,do remontu,660 zł,spółdzielcze własnościowe,52.276934999999995,20.935217,miejskie,40.0
439600.0,64.8,3,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
825000.0,116.0,4,wtórny,,1,2.0,cegła,plastikowe,2014.0,do zamieszkania,,pełna własność,,,,
497647.0,59.67,3,pierwotny,apartamentowiec,parter,2.0,,,2019.0,do wykończenia,550 zł,pełna własność,,,inne,
1099000.0,91.39,3,pierwotny,apartamentowiec,8,8.0,,,2020.0,do wykończenia,,pełna własność,52.24777429079336,21.030937835998536,miejskie,30.0
411700.0,60.66,3,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
329653.0,46.43,2,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
389000.0,50.95,3,wtórny,blok,2,5.0,silikat,plastikowe,2018.0,do zamieszkania,400 zł,pełna własność,52.3458951,20.943476500000003,miejskie,63.0
349510.0,49.93,2,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
340272.0,50.04,2,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
456000.0,45.7,2,wtórny,blok,10,10.0,wielka płyta,plastikowe,1971.0,do remontu,310 zł,spółdzielcze własnościowe,52.2737071,20.942364,miejskie,42.0
304420.0,39.28,2,pierwotny,,,,,,,,,,,,,
378578.0,51.86,3,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
382876.0,51.74,3,pierwotny,apartamentowiec,1,5.0,inne,,,do wykończenia,,pełna własność,,,,
779000.0,60.0,3,wtórny,apartamentowiec,8,9.0,cegła,,2016.0,do zamieszkania,,pełna własność,52.22631744293773,20.949456559863282,miejskie,21.0
495000.0,35.0,2,wtórny,blok,7,9.0,inne,plastikowe,,,430 zł,spółdzielcze wł. z KW,52.24884475364772,20.990718788146967,miejskie,23.0
412000.0,70.0,4,pierwotny,,parter,1.0,cegła,plastikowe,2020.0,do wykończenia,,pełna własność,52.16319451520125,21.180710519142412,gazowe,66.0
420000.0,75.0,4,pierwotny,,parter,1.0,cegła,plastikowe,2020.0,do wykończenia,,pełna własność,,,gazowe,
641956.0,71.51,3,pierwotny,apartamentowiec,2,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
609232.0,66.68,4,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
1090000.0,84.13,2,wtórny,kamienica,1,2.0,cegła,,1938.0,do zamieszkania,,pełna własność,,,gazowe,
534694.0,56.72,3,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
577013.0,61.3,3,pierwotny,apartamentowiec,parter,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
590648.0,66.68,4,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
648420.0,66.09,4,pierwotny,apartamentowiec,parter,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
581861.0,66.34,4,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
644380.0,66.34,4,pierwotny,apartamentowiec,parter,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
780000.0,60.64,2,wtórny,apartamentowiec,1,8.0,inne,drewniane,2017.0,do zamieszkania,,,52.259995,20.972797399999997,miejskie,33.0
373902.0,35.13,2,pierwotny,apartamentowiec,2,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
828705.0,93.28,4,pierwotny,apartamentowiec,2,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
520453.0,61.3,3,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
700000.0,50.01,2,pierwotny,,2,6.0,,,,,,,52.2130264,20.9756135,,25.0
850000.0,65.92,3,pierwotny,,1,6.0,,,,,,,52.2130264,20.9756135,,25.0
1140000.0,43.66,2,pierwotny,,6,,,,,do zamieszkania,,,52.2301846,21.0414263,,27.0
680000.0,50.01,2,pierwotny,,1,6.0,,,,,,,52.2130264,20.9756135,,25.0
545501.0,66.34,4,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
575296.0,70.03,4,pierwotny,apartamentowiec,1,2.0,inne,,,do wykończenia,,pełna własność,,,kotłownia,
937000.0,72.0,3,wtórny,blok,4,,,plastikowe,,do zamieszkania,640 zł,spółdzielcze wł. z KW,,,miejskie,
570000.0,53.0,3,pierwotny,,,,,,,,,pełna własność,52.2296756,21.012228699999998,,8.0
350000.0,54.0,3,pierwotny,,,,,,,,,pełna własność,52.328987899999994,21.0076793,,61.0
715000.0,45.0,3,wtórny,kamienica,2,9.0,,,2018.0,,560 zł,pełna własność,,,,
217064.0,25.24,1,pierwotny,,2,5.0,,,2021.0,,,,52.25847,21.12687,,52.0
407000.0,49.0,2,wtórny,blok,parter,4.0,żelbet,,1999.0,,,spółdzielcze własnościowe,,,,
325000.0,34.6,1,wtórny,blok,4,4.0,cegła,plastikowe,1960.0,do zamieszkania,380 zł,spółdzielcze własnościowe,,,miejskie,
359000.0,45.3,3,wtórny,blok,parter,4.0,pustak,plastikowe,1971.0,do remontu,280 zł,pełna własność,52.297431475340936,21.03542506137695,miejskie,44.0
490000.0,46.0,3,wtórny,blok,2,4.0,cegła,plastikowe,,do zamieszkania,450 zł,spółdzielcze własnościowe,52.20165930410579,20.98140344987668,miejskie,27.0
1990000.0,122.0,5,wtórny,apartamentowiec,7,8.0,cegła,drewniane,2004.0,do zamieszkania,1 250 zł,,52.2384565,21.0634712,miejskie,27.0
445000.0,52.8,3,wtórny,blok,5,10.0,inne,plastikowe,1981.0,,550 zł,,,,miejskie,
1094000.0,125.0,4,wtórny,blok,2,7.0,cegła,drewniane,,do zamieszkania,990 zł,pełna własność,52.140271000000006,21.058925,,34.0
384000.0,42.92,2,pierwotny,,parter,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
497000.0,61.15,3,pierwotny,,parter,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
379000.0,43.37,2,pierwotny,,parter,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
565000.0,50.6,2,wtórny,kamienica,2,4.0,cegła,plastikowe,1955.0,,,pełna własność,,,miejskie,
391000.0,41.18,2,pierwotny,,1,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
572000.0,67.92,3,pierwotny,,1,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
435000.0,45.62,2,pierwotny,,1,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
3450000.0,470.0,więcej niż 10,wtórny,blok,3,3.0,cegła,plastikowe,2019.0,do zamieszkania,1 zł,pełna własność,,,gazowe,
540000.0,64.53,3,pierwotny,,1,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
720000.0,37.17,2,wtórny,apartamentowiec,3,5.0,cegła,,,,,pełna własność,52.25351,20.99065,miejskie,28.0
649000.0,34.16,1,wtórny,apartamentowiec,parter,3.0,cegła,,2003.0,,,pełna własność,52.20409,20.99704,miejskie,28.0
421000.0,43.16,2,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
899000.0,81.3,3,wtórny,blok,5,6.0,pustak,plastikowe,1997.0,do zamieszkania,1 200 zł,spółdzielcze wł. z KW,52.2447177,20.9774473,miejskie,24.0
406000.0,42.71,2,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
311000.0,31.53,1,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
547000.0,63.68,3,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
531000.0,61.15,3,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
432000.0,45.0,2,pierwotny,,2,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
391000.0,40.16,2,pierwotny,,3,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
534000.0,61.0,3,pierwotny,,3,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
552000.0,64.53,3,pierwotny,,3,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
408000.0,42.71,2,pierwotny,,3,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
314000.0,31.53,1,pierwotny,,4,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
434000.0,44.36,2,pierwotny,,4,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
588000.0,67.93,3,pierwotny,,4,5.0,,,,,,,52.207975700000006,20.9375153,,34.0
1110000.0,65.3,3,wtórny,kamienica,1,6.0,cegła,,1939.0,,,pełna własność,52.24173,20.99505,miejskie,19.0
689000.0,64.56,3,wtórny,,parter,3.0,,drewniane,1980.0,do remontu,600 zł,pełna własność,,,,
445000.0,48.0,2,wtórny,kamienica,3,4.0,cegła,plastikowe,1959.0,do remontu,450 zł,spółdzielcze własnościowe,,,,
1250000.0,85.33,3,wtórny,kamienica,1,2.0,cegła,plastikowe,1830.0,do zamieszkania,1 000 zł,pełna własność,,,,
579726.0,44.91,2,pierwotny,,3,4.0,,,,do wykończenia,,,52.2475288,21.063573499999997,miejskie,29.0
658000.0,54.0,2,wtórny,apartamentowiec,7,9.0,,plastikowe,,,600 zł,pełna własność,52.18168177751511,21.02500491748929,miejskie,24.0
495000.0,49.0,3,wtórny,blok,1,4.0,beton komórkowy,plastikowe,1969.0,do zamieszkania,420 zł,spółdzielcze własnościowe,52.23386367094993,20.941161802126086,miejskie,29.0
617000.0,68.0,5,wtórny,blok,parter,4.0,wielka płyta,plastikowe,1992.0,do zamieszkania,550 zł,spółdzielcze wł. z KW,52.2211315,21.0967724,miejskie,34.0
487000.0,42.0,3,wtórny,blok,2,4.0,cegła,plastikowe,,do zamieszkania,331 zł,pełna własność,52.23338,20.957179999999997,miejskie,41.0
1475000.0,84.0,4,pierwotny,kamienica,4,4.0,cegła,aluminiowe,2020.0,do wykończenia,,pełna własność,52.20453773335692,21.021233925921944,miejskie,28.0
450000.0,29.65,1,pierwotny,kamienica,3,4.0,cegła,drewniane,2019.0,do wykończenia,,pełna własność,52.204520200000005,21.0206045,miejskie,28.0
570000.0,41.37,2,wtórny,apartamentowiec,2,4.0,pustak,drewniane,2006.0,do zamieszkania,430 zł,pełna własność,52.1608237,21.0780113,miejskie,46.0
595000.0,54.89,3,pierwotny,,6,11.0,,,2019.0,,,pełna własność,52.2573,20.98282,,
560000.0,64.0,3,wtórny,blok,3,4.0,wielka płyta,plastikowe,,do zamieszkania,500 zł,spółdzielcze wł. z KW,52.156732899999994,21.024221899999997,miejskie,39.0
680000.0,54.0,2,wtórny,kamienica,4,5.0,cegła,plastikowe,1952.0,do zamieszkania,,pełna własność,52.19754882909683,21.013410091028867,miejskie,20.0
580000.0,67.0,3,wtórny,blok,3,3.0,,plastikowe,1996.0,,800 zł,pełna własność,52.2630476,20.9207806,miejskie,44.0
409200.0,31.0,2,wtórny,blok,3,3.0,,drewniane,2015.0,do zamieszkania,300 zł,pełna własność,52.2092078,21.063625299999998,,41.0
940000.0,120.0,5,pierwotny,apartamentowiec,,1.0,cegła,plastikowe,2019.0,do wykończenia,,pełna własność,52.2812711,21.072249600000003,kotłownia,42.0
510000.0,42.0,2,pierwotny,,,,,,,,,pełna własność,52.233375099999996,20.9571835,miejskie,41.0
340000.0,38.0,2,pierwotny,,,,,,,,,,52.2296756,21.012228699999998,,8.0
740000.0,85.0,4,pierwotny,,,,,,,,,pełna własność,52.233375099999996,20.9571835,,41.0
479000.0,48.9,2,wtórny,kamienica,1,4.0,cegła,drewniane,1958.0,do remontu,,pełna własność,52.23992,21.099529999999998,miejskie,37.0
700000.0,89.0,4,pierwotny,apartamentowiec,parter,2.0,cegła,plastikowe,2019.0,do wykończenia,,pełna własność,,,kotłownia,
470000.0,43.4,2,wtórny,kamienica,parter,4.0,cegła,,1965.0,do zamieszkania,400 zł,pełna własność,52.237594,20.9456491,miejskie,24.0
567000.0,65.0,3,pierwotny,,1,3.0,inne,,2018.0,,,pełna własność,52.32235,21.05729,miejskie,50.0
578376.0,66.48,4,pierwotny,,1,3.0,,,2018.0,,,pełna własność,52.32235,21.05729,,50.0
539000.0,54.0,3,wtórny,blok,1,12.0,wielka płyta,plastikowe,1980.0,do zamieszkania,,pełna własność,52.2739170294461,21.054089418334964,miejskie,40.0
711000.0,79.1,3,wtórny,,3,4.0,,,2000.0,,,spółdzielcze własnościowe,52.239309999999996,20.90993,,33.0
2100000.0,137.01,5,pierwotny,blok,3,,,drewniane,2018.0,do wykończenia,,pełna własność,52.161156299999995,21.071595000000002,miejskie,37.0
399000.0,47.0,3,wtórny,blok,1,10.0,wielka płyta,plastikowe,1974.0,do zamieszkania,625 zł,spółdzielcze własnościowe,52.287727600000004,21.037498100000004,miejskie,45.0
649000.0,67.9,3,wtórny,apartamentowiec,1,2.0,cegła,plastikowe,2017.0,do zamieszkania,,pełna własność,52.192046500000004,21.137237600000002,gazowe,66.0
595000.0,65.0,5,wtórny,blok,3,10.0,,plastikowe,1970.0,,600 zł,pełna własność,52.240906700000004,20.9113297,miejskie,37.0
585000.0,55.0,2,wtórny,blok,parter,,,,,,,,52.2338527,20.9288146,,31.0
1150000.0,92.0,4,wtórny,,5,6.0,,,1930.0,,,pełna własność,52.23271,21.0117,,14.0
499000.0,42.0,2,wtórny,apartamentowiec,2,4.0,beton,plastikowe,2014.0,do zamieszkania,,,52.24637,20.90831,,36.0
599000.0,47.0,2,wtórny,kamienica,3,3.0,,plastikowe,1968.0,,450 zł,pełna własność,52.2693286,20.9818745,miejskie,20.0
580000.0,35.11,2,wtórny,,2,6.0,,,2007.0,,,pełna własność,,,miejskie,
570000.0,60.0,3,wtórny,,3,4.0,inne,plastikowe,2007.0,do zamieszkania,,pełna własność,,,miejskie,
565500.0,54.31,3,wtórny,blok,2,4.0,inne,plastikowe,1959.0,do zamieszkania,535 zł,pełna własność,,,miejskie,
549000.0,54.0,3,wtórny,apartamentowiec,parter,2.0,inne,plastikowe,2018.0,do zamieszkania,460 zł,pełna własność,52.238728383361966,21.127886827781914,miejskie,43.0
315000.0,27.1,1,wtórny,blok,8,12.0,inne,,1971.0,,,,52.19,21.06,,41.0
389000.0,48.0,2,wtórny,blok,2,4.0,,plastikowe,1985.0,,,spółdzielcze własnościowe,52.158375299999996,21.0530212,miejskie,51.0
698000.0,54.0,3,wtórny,,3,3.0,,drewniane,2010.0,,,,52.19872,20.9778,miejskie,27.0
678500.0,59.0,3,wtórny,blok,parter,4.0,,plastikowe,2019.0,do zamieszkania,480 zł,pełna własność,52.2174104457329,20.89845539672851,miejskie,36.0
424000.0,27.33,1,wtórny,blok,10,12.0,wielka płyta,plastikowe,,do remontu,300 zł,spółdzielcze własnościowe,52.225072,21.0353699,miejskie,16.0
1500000.0,176.8,4,wtórny,apartamentowiec,2,,inne,plastikowe,,do zamieszkania,,,52.17066989999999,21.0663199,miejskie,39.0
612000.0,49.0,2,wtórny,apartamentowiec,1,7.0,cegła,drewniane,2009.0,do zamieszkania,500 zł,pełna własność,52.1733134,20.9998,miejskie,41.0
515000.0,65.0,3,wtórny,blok,10,11.0,wielka płyta,,1976.0,do zamieszkania,670 zł,spółdzielcze własnościowe,52.27554675,20.91665528,miejskie,49.0
499000.0,76.88,4,pierwotny,szeregowiec,,1.0,pustak,plastikowe,2020.0,do wykończenia,,pełna własność,52.198917317830045,21.15569071484985,gazowe,54.0
724546.0,61.98,3,pierwotny,apartamentowiec,4,6.0,silikat,,,,,,52.198609999999995,21.046429999999997,miejskie,33.0
501875.0,40.15,2,wtórny,blok,1,8.0,pustak,plastikowe,1999.0,do remontu,450 zł,spółdzielcze własnościowe,,,miejskie,
380000.0,47.3,3,wtórny,blok,2,2.0,cegła,plastikowe,2006.0,,,,52.324088,21.056798,miejskie,53.0
375000.0,37.5,2,wtórny,blok,3,3.0,beton komórkowy,plastikowe,2002.0,,260 zł,,52.33316,20.937304,miejskie,58.0
510000.0,52.0,2,wtórny,blok,parter,3.0,,plastikowe,2010.0,,500 zł,,52.279767,21.052455,miejskie,45.0
600000.0,37.0,1,wtórny,apartamentowiec,> 10,18.0,,,2008.0,do zamieszkania,,pełna własność,52.2573089,20.9940031,,18.0
335000.0,27.0,1,wtórny,blok,parter,10.0,wielka płyta,plastikowe,1975.0,do remontu,190 zł,spółdzielcze wł. z KW,,,,
450000.0,37.0,2,wtórny,blok,7,9.0,cegła,plastikowe,2018.0,do zamieszkania,390 zł,pełna własność,52.17606461515808,20.999661689984446,miejskie,38.0
550000.0,54.2,3,wtórny,apartamentowiec,1,6.0,inne,,2012.0,,,pełna własność,52.197109999999995,20.85815,miejskie,49.0
1399000.0,109.7,4,wtórny,apartamentowiec,7,12.0,,drewniane,2008.0,do zamieszkania,900 zł,pełna własność,,,miejskie,
549000.0,45.0,2,wtórny,,3,6.0,,plastikowe,2011.0,do zamieszkania,450 zł,pełna własność,,,,
1600000.0,89.6,3,wtórny,apartamentowiec,1,4.0,cegła,drewniane,2010.0,do zamieszkania,,,52.163394,21.0731319,miejskie,43.0
640000.0,70.0,3,wtórny,blok,2,6.0,inne,,2010.0,,,pełna własność,52.19047,20.89997,gazowe,37.0
387000.0,48.0,2,wtórny,blok,3,3.0,cegła,,1956.0,,,spółdzielcze wł. z KW,52.19321,20.89198,miejskie,35.0
865034.0,94.63,3,pierwotny,apartamentowiec,2,6.0,inne,,,,,,52.17953,20.99004,miejskie,43.0
699000.0,59.43,3,wtórny,apartamentowiec,3,13.0,cegła,plastikowe,2019.0,do wykończenia,600 zł,pełna własność,,,miejskie,
560000.0,76.0,3,wtórny,blok,3,4.0,cegła,plastikowe,1990.0,do zamieszkania,,pełna własność,,,miejskie,
435900.0,54.5,2,wtórny,kamienica,2,3.0,cegła,plastikowe,1952.0,do remontu,500 zł,pełna własność,,,miejskie,
520000.0,58.0,2,wtórny,apartamentowiec,2,6.0,cegła,,2008.0,do zamieszkania,600 zł,pełna własność,,,,
619000.0,56.8,2,wtórny,apartamentowiec,2,8.0,cegła,plastikowe,2008.0,do zamieszkania,460 zł,pełna własność,,,miejskie,
465000.0,52.0,3,wtórny,blok,parter,6.0,żelbet,plastikowe,1963.0,do zamieszkania,,pełna własność,,,miejskie,
675000.0,54.0,3,wtórny,blok,10,10.0,żelbet,plastikowe,1972.0,do zamieszkania,500 zł,spółdzielcze wł. z KW,,,miejskie,
1057500.0,117.5,3,wtórny,apartamentowiec,parter,4.0,cegła,plastikowe,2003.0,do remontu,,pełna własność,,,inne,
729000.0,74.0,3,wtórny,apartamentowiec,1,8.0,cegła,plastikowe,2013.0,do zamieszkania,590 zł,pełna własność,,,,
950000.0,125.9,4,wtórny,blok,1,2.0,cegła,plastikowe,2002.0,do zamieszkania,450 zł,pełna własność,,,gazowe,
350000.0,35.5,2,pierwotny,,1,17.0,,plastikowe,2021.0,do wykończenia,,,,,miejskie,
1259605.0,132.59,4,wtórny,apartamentowiec,2,2.0,pustak,,2017.0,do wykończenia,,,52.197998626709,20.958000762939,gazowe,37.0
999000.0,71.0,3,wtórny,blok,4,4.0,inne,,2014.0,,,spółdzielcze wł. z KW,52.135220000000004,21.30143,,99.0
1138800.0,100.0,4,wtórny,blok,8,9.0,inne,,1997.0,,,spółdzielcze wł. z KW,52.24439,20.98595,,25.0
350000.0,35.5,2,pierwotny,apartamentowiec,parter,17.0,,plastikowe,2021.0,,,,,,miejskie,
1299000.0,94.0,4,wtórny,blok,2,4.0,,,2000.0,do wykończenia,1 100 zł,pełna własność,,,,
220000.0,18.2,1,pierwotny,,,,,,,,,pełna własność,52.228486125816005,20.973233838745,,21.0
605000.0,63.84,3,wtórny,blok,2,3.0,wielka płyta,plastikowe,1984.0,do wykończenia,450 zł,pełna własność,,,miejskie,
699000.0,110.0,4,wtórny,,1,2.0,,,2009.0,,,pełna własność,52.32195730246921,21.056289492187506,miejskie,52.0
,66.93,3,pierwotny,blok,3,7.0,,,,,,,52.248387798603204,21.02977556082153,,28.0
255672.0,38.16,2,pierwotny,blok,1,4.0,,,,,,,52.34100221640057,21.05504586508179,,55.0
